150	79	2413
0	41	2803
0	53	2129
300	61	2899
750	70	2148
150	49	2005
0	75	2674
150	31	2435
0	89	2590
150	63	2037
0	36	2454
150	87	2521
150	55	2820
150	34	2656
150	58	2599
0	67	2178
150	82	2036
150	84	2996
0	77	2036
0	39	2298
150	65	2586
0	46	2084
150	53	2090
0	51	2431
0	43	2885
150	79	2348
0	48	2157
150	72	2194
0	41	2194
150	60	2407
900	37	2586
0	31	2836
0	75	2280
450	55	2955
0	85	2798
0	37	2064
150	37	2832
0	31	2760
0	34	2841
150	31	2673
0	49	2778
0	70	2834
150	46	2909
0	53	2609
150	58	2018
0	63	2751
150	82	2599
0	77	2198
150	36	2018
150	39	2712
0	89	2401
150	37	2618
0	31	2634
0	43	2877
150	51	2468
150	41	2427
300	43	2672
150	65	2967
150	84	2207
150	67	2315
150	72	2166
150	43	2393
0	87	2023
150	58	2234
150	48	2849
0	75	2458
150	79	2570
0	55	2797
150	73	2454
450	46	2258
600	85	2145
0	63	2177
0	70	2862
150	89	2176
0	77	2464
150	53	2517
150	82	2562
150	60	2060
0	87	2619
450	43	2257
0	49	2090
150	85	2867
0	41	2654
150	65	2649
150	51	2673
0	72	2175
150	84	2381
150	46	2167
0	36	2461
150	55	2571
0	79	2796
300	39	2159
0	34	2855
300	31	2995
0	89	2352
150	61	2413
0	60	2260
150	75	2662
0	67	2647
150	48	2166
150	53	2548
0	85	2398
150	58	2083
0	63	2716
150	55	2428
0	73	2857
300	43	2131
0	85	2111
0	49	2260
150	72	2908
150	82	2195
150	41	2904
150	84	2508
150	77	2020
150	65	2377
450	36	2397
300	49	2743
0	58	2184
150	79	2384
0	67	2160
150	37	2292
0	46	2302
150	48	2411
0	87	2745
300	43	2150
300	55	2169
0	63	2151
150	70	2014
0	31	2402
150	51	2224
150	72	2649
150	43	2622
150	49	2049
0	60	2783
150	53	2269
150	82	2150
150	84	2799
0	77	2534
150	65	2330
150	36	2775
0	75	2256
150	41	2841
150	89	2768
0	67	2040
150	34	2737
150	79	2521
150	39	2312
150	58	2937
0	70	2464
150	63	2198
150	55	2112
150	49	2167
0	51	2214
150	31	2008
150	46	2596
150	53	2091
300	82	2701
150	87	2981
150	75	2438
0	72	2180
150	48	2134
150	43	2294
150	60	2347
150	67	2914
0	65	2065
150	39	2295
0	41	2443
150	79	2638
0	77	2778
150	84	2856
0	55	2320
300	49	2277
150	58	2698
300	37	2066
0	89	2788
150	46	2202
0	34	2471
150	36	2836
0	70	2333
150	72	2255
150	51	2930
0	63	2762
150	82	2079
450	31	2265
0	61	2373
0	87	2778
150	73	2325
0	67	2451
900	73	2882
0	67	2280
0	55	2746
150	43	2401
0	37	2101
0	73	2883
150	61	2369
150	65	2749
0	77	2247
150	55	2151
0	85	2108
150	85	2663
150	53	2608
150	49	2531
0	70	2970
150	75	2068
150	60	2853
0	72	2708
150	84	2184
0	51	2952
150	58	2677
150	63	2023
0	31	2582
150	85	2556
0	34	2486
150	48	2355
0	41	2512
150	46	2232
0	89	2504
150	39	2917
150	36	2172
0	87	2565
450	79	2990
150	77	2368
150	43	2170
150	67	2652
0	75	2647
300	73	2041
0	79	2021
150	79	2502
0	37	2828
0	73	2671
150	49	2444
150	53	2022
150	61	2289
0	79	2665
0	84	2412
150	31	2082
0	61	2354
0	70	2437
150	85	2152
0	82	2553
150	61	2773
0	31	2181
0	72	2254
150	51	2405
150	36	2801
300	67	2323
0	61	2424
0	87	2343
150	49	2217
0	55	2808
150	49	1165
0	31	2726
0	67	2396
150	79	1123
0	74	1498
0	71	2439
150	66	1493
0	81	1506
0	57	2664
150	86	839
0	44	2499
0	83	2556
150	41	603
0	59	2765
0	35	676
150	80	2645
0	48	624
0	33	1924
150	31	600
0	89	1155
150	47	1752
0	32	1271
150	83	319
150	49	681
0	67	2615
0	31	2097
150	55	1874
0	34	1472
0	41	1760
150	84	1066
0	35	528
0	68	2550
150	45	2067
0	50	2868
150	63	2600
0	38	679
0	86	2892
150	61	351
0	67	645
0	43	427
150	60	2351
150	31	2639
0	85	2647
150	61	1735
0	67	1420
0	79	346
150	67	1536
0	73	2827
0	73	1090
150	73	967
0	79	2487
0	31	817
150	55	1362
0	73	595
0	85	2580
150	61	1250
0	67	1126
0	55	1837
150	31	2246
150	43	1195
0	61	1574
150	43	2500
0	61	2654
0	61	394
150	85	1317
150	37	2073
0	44	340
150	57	1953
0	53	603
0	80	655
150	89	712
0	71	1749
0	74	2096
150	68	1764
0	48	1140
0	81	2509
150	33	2460
0	70	2072
0	82	682
150	77	1714
0	75	1590
0	35	1950
150	65	691
0	62	892
150	66	1804
0	46	521
0	67	788
150	86	2675
0	44	584
0	37	881
150	58	1417
0	83	1187
0	47	379
150	56	2714
0	53	1858
0	45	1761
150	84	588
0	36	1439
0	65	1922
150	80	1020
0	59	392
0	44	925
150	72	2155
0	79	834
0	85	2542
150	61	1586
0	69	2445
0	67	889
150	43	1844
0	37	2728
150	55	1626
0	85	1997
0	37	1364
150	85	387
0	71	880
0	59	483
150	89	1054
0	70	2028
150	79	2968
0	49	1210
0	68	2385
150	74	1615
0	62	1235
150	85	1622
0	66	1224
0	82	761
150	31	966
0	67	2034
0	57	1234
150	61	2285
0	60	1535
150	79	1951
0	59	2657
0	34	526
150	47	524
0	36	2599
150	80	2841
0	58	1510
150	85	414
0	38	899
0	71	2024
150	31	1368
0	73	1255
0	61	1483
150	85	1693
0	67	2621
0	43	2277
150	31	1086
0	85	1279
0	73	1545
150	49	2534
0	79	1733
0	78	1841
150	31	1955
0	77	2012
0	69	848
150	74	2540
0	70	710
0	56	900
150	72	2402
0	75	1051
0	47	2426
150	32	1416
0	89	2732
150	46	2224
0	68	667
0	48	401
150	62	2167
0	65	1800
0	53	2766
150	58	633
0	35	2890
0	38	1583
150	86	1714
0	70	2520
0	41	1153
150	81	2864
0	83	954
0	60	1125
150	71	2763
0	33	822
0	50	2268
150	84	2645
0	42	1045
150	82	1135
0	68	2849
0	45	1447
150	55	617
0	34	2353
150	39	983
0	69	577
150	44	315
0	59	1106
150	56	1584
0	83	490
0	80	866
150	37	1920
0	43	1221
150	58	2706
0	69	2923
150	67	432
0	49	1879
0	48	2433
150	44	2347
0	47	1796
150	82	1928
0	62	931
150	67	432
0	41	2095
0	72	2201
150	32	2022
0	83	2742
150	85	1906
0	36	1044
0	80	2832
150	78	2557
0	53	2732
150	31	551
0	38	2476
0	74	1482
150	37	1323
0	31	1895
0	43	2524
150	79	1786
0	77	2213
0	65	1241
150	61	2175
0	55	1314
0	35	2574
150	79	1716
0	86	1924
0	60	1876
150	37	595
0	79	2875
150	71	1107
150	79	2821
0	61	2740
0	37	2749
150	85	1943
0	67	2309
0	82	1186
150	55	2986
0	85	2601
0	61	2906
150	85	1819
0	31	2838
0	47	2445
150	43	1629
0	49	2399
0	89	1712
150	85	2213
0	68	365
150	51	1988
0	65	2465
0	70	1657
150	33	2997
0	74	2509
0	41	521
150	32	2021
0	34	1504
0	50	1754
150	36	2433
0	81	1010
150	69	316
0	58	1777
150	31	1963
0	38	2501
150	72	1964
0	82	1502
150	37	2773
0	60	2537
150	59	1993
0	45	1144
0	80	896
150	79	1204
0	57	1014
150	49	2304
0	43	2475
150	31	2257
0	62	1171
150	41	2150
0	70	2190
150	43	2917
0	44	1374
0	35	629
150	48	1991
0	46	1914
0	63	2888
150	51	1907
0	56	2232
150	34	1149
0	71	579
0	55	627
150	77	941
0	80	1093
0	89	1734
150	50	1116
0	35	1494
150	67	2766
0	53	1039
150	74	1650
0	45	962
150	68	1713
0	32	333
0	83	2182
150	71	2519
0	62	2562
0	55	1385
150	47	2256
0	36	1413
0	84	1676
150	72	311
0	86	2699
150	44	535
0	80	2951
150	85	1705
0	69	2730
0	33	2936
150	70	1142
0	77	2886
0	31	2880
150	82	1046
0	75	966
0	37	2056
150	66	703
0	59	2417
0	81	1615
150	57	1687
0	45	573
150	72	682
0	34	2237
0	74	414
150	46	492
0	79	1556
0	49	947
150	55	1497
0	49	1970
0	60	1770
150	49	2123
0	79	2873
0	31	1321
150	67	1451
0	75	455
0	89	1707
150	72	2557
0	36	2141
0	56	2202
150	84	2507
0	65	2857
0	35	2997
150	82	2928
0	68	2201
150	70	2494
0	75	1520
150	81	2148
0	53	1838
150	48	904
0	46	1756
150	74	1358
0	57	1945
150	42	2682
0	71	2938
0	62	1433
150	44	1248
0	59	2272
0	59	1674
150	67	2373
0	80	2348
0	60	1523
150	45	2507
0	55	1636
150	58	2439
0	69	1849
0	33	1852
150	41	1976
0	77	2180
300	85	1895
0	43	2673
150	67	2425
0	49	1383
150	74	1217
0	56	1027
150	49	1850
0	83	1936
0	89	2208
150	72	754
150	67	775
0	38	1338
0	53	1524
150	81	2497
0	70	2620
150	50	2082
0	47	790
150	31	2738
0	86	2764
0	84	2516
150	57	702
0	46	2207
150	44	828
0	32	2511
0	34	1711
150	65	2765
0	75	2886
0	74	1496
150	66	2952
0	69	1086
0	62	931
150	55	2963
0	48	2730
0	47	2539
150	68	1296
0	59	2992
0	60	1981
150	77	2516
0	82	1779
0	45	2529
150	73	614
0	56	644
150	61	1364
0	80	946
0	38	406
300	79	1582
0	85	2787
0	61	1950
150	37	2796
0	31	2210
0	31	1546
150	67	2993
0	37	1703
0	37	478
150	85	1723
0	31	2161
150	67	1364
0	73	1825
150	61	528
0	31	1164
0	31	2408
150	79	1531
0	61	2849
0	49	460
150	73	1449
0	31	522
0	31	566
150	67	1790
0	73	1815
0	35	1768
150	49	801
0	79	2979
0	43	2285
150	31	2586
0	38	1724
0	81	2636
150	89	1774
0	58	1886
0	46	510
150	59	2203
0	69	2295
0	41	1081
150	65	683
0	66	808
0	57	877
150	30	2402
0	74	2659
0	82	439
150	49	2702
0	79	781
0	50	2156
150	67	2302
0	77	566
0	45	1378
150	55	2454
0	44	497
0	36	708
150	47	2402
0	56	342
0	46	938
150	65	2281
0	33	2795
0	84	1842
150	41	1080
0	86	2544
0	35	326
150	68	2262
0	34	1303
0	32	558
150	38	756
0	53	964
150	43	1985
0	36	1840
150	44	2598
0	72	2672
0	35	393
150	32	2616
0	57	1422
0	83	1759
150	58	1897
0	48	2505
150	71	1005
0	46	1367
0	35	801
150	45	2627
0	31	902
0	81	2789
150	59	2821
0	80	1619
0	60	2996
150	82	2379
0	53	992
150	70	869
0	50	1747
0	30	993
150	56	2339
0	89	622
0	74	2527
150	75	1113
150	85	643
0	35	2049
150	79	917
0	85	879
150	61	332
0	38	2477
150	67	1482
0	85	2272
150	55	410
0	73	410
0	85	2522
150	49	810
0	67	786
150	73	2617
0	67	1835
0	31	793
150	31	565
0	68	2788
0	46	2791
150	69	1356
0	54	2509
150	85	1889
0	79	471
0	71	2920
0	79	2859
150	79	2163
0	42	1484
0	32	602
150	37	2116
0	55	963
0	55	1852
150	43	563
0	73	687
0	61	1749
150	49	892
0	71	1406
0	65	1759
150	72	548
0	80	2818
0	70	1937
150	62	2866
0	84	930
0	53	1455
150	31	623
0	57	2375
0	41	642
150	77	2729
0	48	1821
0	45	1650
150	35	2178
0	33	2830
0	34	2322
150	85	2936
150	73	2143
0	43	387
150	31	2378
0	37	2967
0	37	652
150	85	499
0	67	713
150	31	689
0	85	2819
150	67	1014
0	85	2911
0	73	844
150	49	2807
0	31	1293
0	79	645
150	67	922
150	43	1762
0	30	2850
150	43	2231
0	69	1252
0	65	2906
150	75	976
0	36	2280
0	32	2228
150	71	2028
0	86	1180
0	50	2307
150	59	2190
0	79	885
0	55	339
150	82	2837
0	74	2080
0	38	888
150	83	2408
0	58	2362
0	47	971
150	81	2876
0	60	681
0	55	946
150	72	2824
0	84	2548
0	89	1843
150	66	2007
0	67	886
150	34	2894
0	80	1697
150	79	2049
0	45	1342
0	70	2333
150	53	815
0	69	1821
0	68	1635
150	47	1270
0	57	834
150	86	677
0	56	652
150	35	1620
0	77	1953
0	60	1762
150	33	1741
0	44	2424
150	37	2988
0	31	2628
0	67	2639
150	31	2427
0	61	1145
0	37	996
150	73	2479
0	43	706
150	43	2130
0	61	1279
0	49	1690
150	73	1864
0	57	1582
0	41	561
150	89	2065
0	56	1817
0	46	559
150	55	2193
0	61	1421
0	78	1799
150	73	727
0	71	2349
150	85	1531
0	63	2162
0	36	810
150	51	587
0	41	695
0	58	1280
150	62	2472
0	80	1328
0	60	380
150	65	2131
0	86	2157
0	83	976
150	38	670
0	53	790
0	69	1466
150	67	1901
0	85	2855
0	47	672
150	49	2967
0	70	2207
150	79	1110
0	35	2785
150	50	2435
0	81	2371
150	85	1953
0	68	2220
0	59	679
150	31	1614
0	41	2458
0	56	1007
150	33	756
0	32	2764
150	58	1705
0	47	2867
150	73	2169
0	31	2745
0	43	346
150	31	1127
150	31	1948
0	72	2324
0	75	1196
150	73	1649
0	67	516
0	67	2833
150	43	2412
0	66	1985
0	36	1234
150	61	936
0	80	2742
0	34	608
150	71	1277
0	77	2181
0	56	449
150	33	2379
0	57	2417
0	60	1816
150	53	2450
0	67	2241
150	42	776
0	55	2766
0	62	2955
150	69	1069
0	56	1160
150	38	2347
0	83	2489
0	34	2068
150	74	1308
0	65	1643
150	37	2402
0	50	2500
150	73	2247
0	48	2478
0	59	1142
150	86	2127
0	46	1990
0	71	779
150	87	564
0	58	2422
150	82	895
0	68	838
150	70	691
0	41	2868
0	44	318
150	83	668
0	45	434
0	56	853
150	60	845
0	89	1585
0	69	934
150	79	1934
0	61	1626
150	79	1538
0	37	2125
0	73	2838
150	37	799
0	31	640
150	73	2022
0	67	833
0	79	1364
150	43	2919
0	49	2926
0	87	2199
150	65	805
0	68	1380
150	61	1897
0	84	2015
0	70	2882
150	81	2287
0	60	1070
0	36	2601
150	44	2707
0	39	1732
0	45	1983
150	78	313
0	71	979
0	83	2088
150	48	2375
0	57	1229
0	35	1276
150	34	2454
0	74	515
150	38	1807
0	47	2309
0	67	1113
150	50	658
0	53	1275
150	62	1595
0	35	1008
0	69	1432
150	33	2317
0	46	1597
150	63	2660
0	82	2997
0	32	1468
150	65	1553
0	83	1252
0	86	1263
150	31	2712
0	80	2585
0	50	2081
150	59	1520
0	60	2369
150	56	366
0	71	828
150	55	2006
150	72	2086
0	53	908
150	37	2697
0	79	556
0	84	2632
150	43	1971
0	37	1210
0	49	1726
150	73	1119
0	62	2981
150	85	852
0	58	1613
0	83	2586
150	71	1591
0	79	731
0	44	734
150	68	866
0	49	2895
0	81	1053
150	45	1021
0	41	1081
0	56	619
150	48	1232
0	34	1424
0	38	1725
150	47	2216
0	46	2002
0	65	571
150	53	649
0	50	2966
150	86	2633
0	36	583
150	73	477
0	57	1507
0	30	2763
150	89	2724
0	44	930
150	70	1045
0	82	2925
0	55	1582
150	56	1705
0	78	1193
0	79	2318
150	67	2917
0	80	2008
0	81	1420
150	37	1236
0	31	1900
0	79	2001
150	43	1619
150	67	927
0	72	558
0	35	2328
150	73	1411
0	77	1625
0	36	2049
150	38	1018
0	70	1187
150	31	2573
0	74	1045
0	32	856
150	85	656
0	69	965
0	41	2206
150	68	1602
0	34	2125
150	31	2378
0	72	2960
0	48	671
600	73	714
0	43	1062
150	43	1154
0	37	2510
0	49	2673
150	37	798
0	62	368
0	57	1624
150	47	1228
0	56	1555
0	33	912
150	70	1114
0	87	1799
0	32	2729
150	45	692
0	48	1038
0	59	2119
150	81	2293
0	65	739
0	58	2641
150	53	1579
0	69	2642
0	50	2106
150	37	2947
0	74	2245
0	68	2666
150	55	1826
0	85	2045
0	41	1354
150	37	2557
0	67	1926
150	73	676
0	79	1827
0	31	2586
150	31	1384
0	61	450
0	47	2462
150	37	549
0	43	472
0	36	2163
150	38	2838
0	77	1284
150	31	1050
0	73	2925
0	70	1169
150	73	1502
0	71	1629
0	78	2523
150	79	1681
0	85	2032
0	72	887
150	37	2521
0	31	2878
150	55	611
0	73	2710
150	49	1298
0	31	946
0	43	2197
150	31	441
0	53	1860
150	79	536
0	42	891
0	41	895
150	51	2469
0	62	1651
0	86	1921
150	56	1444
0	70	351
0	74	917
150	46	532
0	67	2182
0	69	1585
150	79	2642
0	80	863
0	48	1347
150	45	2341
0	89	1870
0	70	2102
150	72	1419
0	77	874
0	44	1784
150	61	2339
0	43	2309
0	46	2677
150	31	1330
0	73	1679
0	85	1000
150	37	2530
0	57	1203
0	65	1880
150	31	1810
0	49	621
0	74	966
150	59	2058
0	68	600
150	84	412
0	80	1630
150	61	2710
0	83	840
0	47	2365
150	31	2157
0	53	2120
0	36	717
150	85	1048
0	71	446
0	34	2492
150	31	2313
0	37	2687
0	73	1335
150	61	2644
0	81	884
0	84	2292
150	43	2174
0	61	1648
0	37	1441
150	49	1853
0	75	1355
0	36	1492
150	55	1163
0	86	1911
0	70	1552
150	77	1036
0	56	509
0	89	1597
150	65	1082
0	33	435
0	44	2251
150	66	2369
0	35	300
0	38	916
150	50	1768
0	83	562
150	71	1112
0	80	2302
150	32	1866
0	33	1103
0	69	434
150	81	1307
0	62	1533
0	60	1364
150	68	576
0	41	624
0	55	802
150	74	2722
0	56	2676
0	36	1424
150	72	1736
0	38	2256
0	46	1318
150	48	1543
0	35	1037
150	49	2793
0	45	2167
0	82	2261
150	31	1319
0	69	673
150	67	1913
0	41	772
0	34	2249
150	33	377
0	47	2890
150	68	684
0	50	847
0	57	2780
150	77	512
0	53	807
150	31	2391
0	71	419
0	33	2399
150	54	2441
0	86	2197
0	35	1717
150	36	983
0	44	1073
150	69	2412
0	89	1770
0	32	1183
150	43	798
0	60	1760
0	81	323
150	70	2842
0	84	1866
0	71	1515
150	80	1651
0	50	698
150	79	567
0	68	1401
0	46	1478
150	53	817
0	59	671
0	55	2544
150	45	2928
0	48	1755
0	65	867
150	72	2210
0	81	2779
0	36	856
150	82	2885
0	77	2008
0	58	697
150	43	878
0	38	2541
150	61	2958
0	79	1370
150	59	2358
0	62	1768
150	56	1185
0	74	1786
0	50	1304
150	83	1142
0	86	2426
0	32	1794
150	46	1084
0	68	1307
150	43	487
0	85	2512
0	37	859
150	85	1401
0	65	786
150	49	1627
0	53	1524
0	51	1783
150	58	529
0	35	301
0	48	2132
150	67	591
150	63	952
0	71	2685
150	31	560
0	57	517
150	89	626
0	50	2698
150	79	1051
0	69	984
0	84	835
150	83	2431
0	47	1388
150	34	1928
0	60	862
0	80	605
150	44	2373
0	35	1959
150	54	1996
0	38	1163
0	46	314
150	85	2625
0	67	2301
150	43	564
0	49	464
150	49	712
0	81	2922
0	65	2963
150	58	1616
0	60	1932
150	86	524
0	68	1631
150	43	1623
0	79	1527
0	82	618
150	67	1775
0	62	392
0	77	2932
150	61	1462
0	56	884
0	57	1462
150	31	1316
0	37	646
0	85	1194
150	37	1802
0	59	1499
0	86	1120
150	74	1626
0	62	1348
150	48	595
0	46	1881
0	55	2251
150	53	1844
0	69	1092
0	37	1113
150	89	1356
0	75	596
0	32	2334
150	80	1252
0	38	1612
0	56	327
150	34	421
0	82	2744
300	43	1221
0	49	2582
0	42	2850
150	54	2761
0	79	999
150	61	968
0	68	2856
150	57	476
0	47	1290
0	33	856
150	86	1180
0	31	2173
0	84	409
150	72	2733
0	70	1053
150	58	2961
0	69	1009
0	45	2688
150	48	2482
0	65	2782
0	46	2238
150	81	1657
0	84	737
0	74	1661
150	71	1281
0	79	2990
0	89	862
150	47	2425
0	80	2432
0	34	737
150	83	428
0	67	927
0	41	1452
150	52	2305
0	38	330
0	77	2315
150	39	1209
0	86	2097
150	84	866
0	62	670
0	43	544
150	59	2471
0	44	809
0	83	2328
150	69	1386
0	35	1347
150	36	787
0	57	694
0	50	955
150	53	1857
0	49	2625
0	55	1599
150	71	1561
0	67	2965
150	70	2376
0	74	2567
0	34	2640
150	43	1710
0	62	461
0	81	1223
150	73	706
0	51	374
150	42	1160
0	46	1937
150	48	1413
0	89	1960
0	33	2849
150	31	1923
0	72	2339
0	62	2103
150	56	2387
0	65	577
150	37	1553
0	44	529
0	41	1449
150	55	399
0	82	1297
0	77	1841
150	60	2776
0	45	1025
150	71	1131
0	38	2203
150	42	353
0	50	2652
0	55	1257
150	69	2641
0	36	1934
0	80	676
150	79	1281
0	44	545
0	35	941
150	37	2846
0	67	1695
0	55	1492
150	43	1024
0	83	1558
150	37	2301
150	73	2749
0	57	1772
150	58	2529
0	65	1167
150	67	1189
0	61	1012
0	73	1894
150	73	2320
0	75	2704
0	46	1765
150	72	2155
0	81	2539
150	55	1486
0	37	1167
0	85	933
150	73	1807
150	31	1967
150	73	2542
0	31	2234
150	79	1641
0	49	1042
150	85	356
0	79	1030
0	79	1659
150	67	695
0	77	2539
150	79	2164
0	37	2909
0	80	1480
150	59	348
150	37	1279
0	67	2805
0	79	638
150	55	2640
0	61	1875
0	89	885
150	37	837
0	31	2290
150	43	2950
0	73	755
150	61	1344
0	58	2338
150	38	2463
0	65	2821
150	37	2370
0	50	1780
0	68	1507
150	53	2154
0	33	2678
150	72	326
0	34	2440
150	47	1460
0	87	1848
150	79	2525
0	49	1840
0	89	2068
150	69	709
0	82	662
150	49	2292
0	80	2475
0	41	1225
150	55	440
0	48	2877
0	45	824
150	60	667
0	42	1028
0	44	350
150	59	522
0	32	896
150	57	894
0	69	842
150	83	1865
150	46	570
0	31	1332
150	62	2295
0	70	2815
150	55	2458
0	50	1761
0	60	1379
150	75	2666
0	58	2431
0	41	2543
150	72	2859
0	45	1962
150	81	2748
0	46	2199
0	36	2836
150	59	755
0	69	2427
0	43	768
150	53	540
0	56	971
0	35	2079
150	77	2240
0	44	1568
0	84	2641
150	47	2118
0	74	2183
0	68	2829
150	49	1349
0	71	1475
150	85	1077
0	79	1625
150	55	541
0	83	2771
150	67	1064
0	82	2992
0	59	2715
150	61	1403
0	55	2604
0	55	1434
150	43	2618
150	67	1298
0	53	2353
0	34	1983
150	61	327
0	67	549
0	57	487
150	67	513
0	89	1491
150	79	2212
0	49	1091
150	37	557
0	43	2773
0	45	793
150	42	925
150	79	2836
0	71	2417
0	46	1639
150	37	2320
0	77	1779
0	57	2449
150	79	1973
0	86	2480
0	81	1839
150	85	1301
0	80	574
150	55	1867
0	72	1548
0	70	2573
150	61	2811
0	32	2816
0	84	2158
150	55	1156
0	73	2609
0	37	2281
150	37	615
0	33	1662
0	69	308
150	63	720
0	50	2691
150	45	1849
0	44	1355
150	31	1954
0	61	772
0	37	1892
150	73	1145
0	46	2337
0	68	895
150	79	2985
0	37	301
0	61	1453
150	85	2129
0	48	2290
150	61	443
0	77	1717
0	51	1710
150	62	1934
0	72	1312
150	58	1713
0	53	2611
150	79	1649
0	49	1418
150	85	1919
0	31	1346
150	49	2640
0	55	1931
0	67	2484
150	67	2644
0	78	1149
150	47	1036
0	71	2023
0	68	1697
150	59	2923
0	34	2322
0	56	1522
150	86	507
0	45	344
0	60	329
150	74	370
0	41	1559
150	75	1893
0	38	1422
0	33	1083
150	36	518
0	43	2791
0	44	389
150	80	2879
0	32	1343
0	65	1020
150	70	2071
0	58	1257
0	31	1370
150	72	2282
0	46	2645
0	60	1392
150	57	431
0	77	2789
0	81	2819
150	69	490
0	44	2219
150	89	780
0	35	1706
150	62	2601
0	68	1542
0	36	1520
150	55	2331
0	57	1695
0	48	2351
150	33	1467
0	41	2361
0	45	1570
150	38	654
0	53	1829
0	47	2495
150	61	2644
150	37	1586
0	42	2250
0	58	2303
150	31	2342
0	49	2770
0	50	359
150	73	1472
0	65	413
150	79	1222
0	60	1837
0	71	2049
150	61	2152
0	38	1777
0	56	1771
150	67	1999
0	32	478
0	82	1355
150	61	1480
0	50	478
0	89	2360
150	43	2797
0	86	340
150	67	2572
0	74	2728
0	65	2370
150	37	428
0	34	2880
0	68	1829
150	67	590
0	59	2498
0	57	715
150	37	2084
0	35	2102
0	32	2386
150	31	988
0	69	2476
0	77	2789
150	85	607
0	53	1471
0	62	1008
150	55	791
0	80	2926
0	84	2238
150	37	2667
0	39	2464
0	47	2925
150	67	1528
0	50	2580
0	83	1116
150	46	713
0	82	1062
150	57	2304
0	79	372
150	61	1930
0	48	738
0	36	2512
150	31	1742
0	61	479
0	73	997
150	85	1476
0	60	926
150	85	2645
0	68	382
0	89	2423
150	53	2673
0	81	2173
150	33	1394
0	48	601
150	31	1366
0	73	1948
0	37	315
150	49	337
0	79	1183
0	43	1031
150	79	2972
0	78	2280
0	76	1016
150	73	1817
0	43	1436
0	38	1827
150	31	2080
0	85	1853
0	37	2158
0	61	884
150	85	1684
0	74	2312
150	45	2004
0	40	2010
150	43	2248
0	37	1593
0	37	2392
0	49	2586
150	37	1711
0	32	2509
150	35	1828
0	66	1301
0	33	1851
150	83	2963
0	80	1389
0	71	2176
150	47	1875
0	30	1542
0	86	2243
150	76	1421
0	61	1442
150	81	1627
0	64	3073
150	57	1927
150	52	2165
150	42	1966
0	69	1407
0	62	1407
150	44	1902
0	85	1860
150	38	1639
0	56	1513
150	50	2575
0	68	2086
150	49	2916
0	54	2233
150	88	1763
0	80	2115
150	79	1706
0	61	2157
150	73	1717
0	67	2515
0	79	1726
150	79	2417
0	66	2500
150	30	2307
0	78	2285
150	86	1816
0	32	2061
150	35	2229
0	81	1267
0	35	2735
150	45	2258
0	59	2010
150	40	2244
0	62	1615
150	74	2445
0	38	2203
150	69	2622
0	83	1501
150	47	2131
150	76	1796
0	56	3051
0	88	2517
150	52	2555
0	71	1709
150	33	2433
0	44	1974
0	68	1795
150	57	1974
0	42	2026
150	37	1772
0	55	1556
0	55	2612
150	31	1261
0	85	1314
150	54	2432
0	81	877
0	86	2177
150	73	1416
0	55	2486
0	43	2185
150	55	2602
0	37	1185
0	73	1647
150	37	1682
0	55	1797
0	59	1439
150	55	2169
0	49	2147
0	64	2175
150	49	2533
0	55	1452
0	62	2016
150	55	1288
0	30	1733
0	78	2138
150	40	2197
0	81	2453
150	38	1927
0	47	2315
150	32	1319
0	71	1783
150	61	1162
0	79	1577
150	55	1856
0	85	2319
150	35	2486
0	83	765
150	73	1886
0	55	1986
150	67	2601
0	33	2345
0	88	1723
150	76	2173
150	56	1294
0	68	1585
150	86	2439
0	50	1833
150	80	2103
0	69	2261
0	32	1896
150	66	1424
0	45	2034
150	83	1805
0	52	2085
150	78	2121
0	74	2286
0	38	2011
150	37	1204
0	49	3295
0	31	2595
0	79	2610
150	31	1673
0	71	2159
0	57	2275
150	49	1665
0	55	1125
0	67	2188
150	79	1954
0	30	2087
0	47	1900
150	40	1452
0	42	1134
0	81	2070
150	44	1341
0	85	1700
0	67	2254
150	88	1860
0	55	2394
